,precision,recall,f1-score,support
0.0,0.9666666666666667,1.0,0.983050847457627,116.0
1.0,0.9900990099009901,0.9803921568627451,0.9852216748768472,102.0
2.0,0.9868421052631579,0.9868421052631579,0.9868421052631579,76.0
3.0,0.9809523809523809,0.9716981132075472,0.976303317535545,106.0
4.0,0.9759036144578314,0.9759036144578314,0.9759036144578314,83.0
5.0,0.991869918699187,0.976,0.9838709677419355,125.0
6.0,0.9932432432432432,0.9932432432432432,0.9932432432432432,148.0
accuracy,0.9841269841269841,0.9841269841269841,0.9841269841269841,0.9841269841269841
macro avg,0.9836538484547797,0.9834398904335035,0.9834908243680267,756.0
weighted avg,0.9842435510073876,0.9841269841269841,0.9841250420225303,756.0
