,precision,recall,f1-score,support
0.0,0.9476744186046512,0.9819277108433735,0.9644970414201183,166.0
1.0,0.8975903614457831,0.9551282051282052,0.9254658385093167,156.0
2.0,0.9925925925925926,0.9925925925925926,0.9925925925925926,135.0
3.0,0.9419795221843004,0.92,0.9308600337268128,300.0
4.0,0.9789473684210527,0.9207920792079208,0.9489795918367347,202.0
5.0,0.937888198757764,0.9320987654320988,0.934984520123839,162.0
6.0,0.95,0.9715909090909091,0.9606741573033708,176.0
accuracy,0.9483423284502699,0.9483423284502699,0.9483423284502699,0.9483423284502699
macro avg,0.9495246374294491,0.9534471803278715,0.9511505393589693,1297.0
weighted avg,0.9489723694286929,0.9483423284502699,0.948324758132392,1297.0
