,precision,recall,f1-score,support
0.0,0.9785992217898832,0.9785992217898832,0.9785992217898832,514.0
1.0,0.9933244325767691,0.9789473684210527,0.9860834990059643,760.0
2.0,0.9790996784565916,0.9790996784565916,0.9790996784565916,622.0
3.0,0.9891500904159132,0.9838129496402878,0.9864743011722271,556.0
4.0,0.9821693907875185,0.9836309523809523,0.9828996282527881,672.0
5.0,0.9808306709265175,0.9967532467532467,0.9887278582930756,616.0
6.0,0.9919354838709677,0.9979716024340771,0.9949443882709808,493.0
accuracy,0.9851169383416017,0.9851169383416017,0.9851169383416017,0.9851169383416017
macro avg,0.9850155669748801,0.9855450028394416,0.9852612250345015,4233.0
weighted avg,0.9851471146888557,0.9851169383416017,0.9851111894656963,4233.0
