,precision,recall,f1-score,support
0.0,0.9529914529914529,0.948936170212766,0.950959488272921,235.0
1.0,0.9547325102880658,0.928,0.9411764705882354,250.0
2.0,1.0,0.9847715736040609,0.9923273657289001,197.0
3.0,0.9365079365079365,0.9763593380614657,0.9560185185185185,423.0
4.0,0.9584664536741214,0.9615384615384616,0.96,312.0
5.0,0.9755102040816327,0.9372549019607843,0.9560000000000001,255.0
6.0,0.9781818181818182,0.9853479853479854,0.9817518248175183,273.0
accuracy,0.961439588688946,0.961439588688946,0.961439588688946,0.961439588688946
macro avg,0.9651986251035752,0.9603154901036463,0.9626048097037276,1945.0
weighted avg,0.9617579681843925,0.961439588688946,0.9614252801790768,1945.0
