,precision,recall,f1-score,support
0.0,0.9737991266375546,0.9933184855233853,0.9834619625137818,449.0
1.0,1.0,0.9954954954954955,0.9977426636568849,444.0
2.0,0.9828693790149893,0.972457627118644,0.9776357827476039,472.0
3.0,0.9688311688311688,0.9815789473684211,0.9751633986928104,380.0
4.0,0.9893899204244032,0.9815789473684211,0.9854689564068693,380.0
5.0,0.9802631578947368,0.9845814977973568,0.9824175824175824,454.0
6.0,0.9867549668874173,0.9738562091503268,0.9802631578947368,459.0
accuracy,0.9832126398946676,0.9832126398946676,0.9832126398946676,0.9832126398946676
macro avg,0.9831296742414672,0.9832667442602929,0.9831647863328957,3038.0
weighted avg,0.983289720920997,0.9832126398946676,0.9832175510593675,3038.0
