,precision,recall,f1-score,support
0.0,0.968944099378882,0.9811320754716981,0.975,159.0
1.0,0.9720670391061452,0.9775280898876404,0.9747899159663864,178.0
2.0,0.9811320754716981,0.966542750929368,0.9737827715355806,269.0
3.0,0.9562841530054644,0.9943181818181818,0.9749303621169917,176.0
4.0,0.9825581395348837,0.9337016574585635,0.9575070821529744,181.0
5.0,0.9731800766283525,0.9769230769230769,0.9750479846449136,260.0
6.0,0.9717741935483871,0.9796747967479674,0.9757085020242915,246.0
accuracy,0.9727705922396188,0.9727705922396188,0.9727705922396188,0.9727705922396188
macro avg,0.9722771109534019,0.9728315184623566,0.9723952312058769,1469.0
weighted avg,0.9729386513172726,0.9727705922396188,0.9727150876058679,1469.0
