,precision,recall,f1-score,support
0.0,0.9264990328820116,0.9599198396793587,0.9429133858267718,499.0
1.0,0.9035087719298246,0.9342403628117913,0.9186176142697883,441.0
2.0,0.9460431654676259,0.8885135135135135,0.916376306620209,296.0
3.0,0.9562737642585551,0.9785992217898832,0.9673076923076922,514.0
4.0,0.9681372549019608,0.9587378640776699,0.9634146341463415,412.0
5.0,0.9252173913043479,0.9125214408233276,0.918825561312608,583.0
6.0,0.9548286604361371,0.9330289193302892,0.9438029253271748,657.0
accuracy,0.9397413286302175,0.9397413286302175,0.9397413286302175,0.9397413286302175
macro avg,0.9400725773114946,0.9379373088608335,0.9387511599729408,3402.0
weighted avg,0.9400119328903811,0.9397413286302175,0.9396673549323246,3402.0
