,precision,recall,f1-score,support
0.0,0.9878048780487805,1.0,0.9938650306748467,162.0
1.0,0.968944099378882,0.9873417721518988,0.9780564263322885,158.0
2.0,0.9691358024691358,0.9631901840490797,0.966153846153846,163.0
3.0,0.9972677595628415,0.9918478260869565,0.9945504087193461,368.0
4.0,0.9875,0.9723076923076923,0.9798449612403102,325.0
5.0,0.9726027397260274,0.9752747252747253,0.9739368998628258,364.0
6.0,0.9885714285714285,1.0,0.9942528735632185,173.0
7.0,0.9886363636363636,0.9886363636363636,0.9886363636363636,176.0
8.0,0.9558011049723757,0.9558011049723757,0.9558011049723757,181.0
accuracy,0.981159420289855,0.981159420289855,0.981159420289855,0.981159420289855
macro avg,0.9795849084850927,0.9815999631643435,0.980566435017269,2070.0
weighted avg,0.9811927457345372,0.981159420289855,0.9811522071213666,2070.0
