,precision,recall,f1-score,support
0.0,0.9468085106382979,0.978021978021978,0.9621621621621622,91.0
1.0,0.9540229885057471,0.9431818181818182,0.9485714285714286,88.0
2.0,0.9868421052631579,0.9868421052631579,0.9868421052631579,76.0
3.0,0.9658119658119658,0.9338842975206612,0.9495798319327732,121.0
4.0,0.9519230769230769,0.9705882352941176,0.9611650485436893,102.0
5.0,0.9594594594594594,0.9466666666666667,0.9530201342281879,75.0
6.0,0.979381443298969,0.9895833333333334,0.9844559585492227,96.0
accuracy,0.963020030816641,0.963020030816641,0.963020030816641,0.963020030816641
macro avg,0.963464221414382,0.9641097763259617,0.9636852384643746,649.0
weighted avg,0.9631018138399893,0.963020030816641,0.962948103504166,649.0
