,precision,recall,f1-score,support
0.0,0.8414634146341463,0.8932038834951457,0.8665620094191523,309.0
1.0,0.9122807017543859,0.9154929577464789,0.9138840070298769,284.0
2.0,0.9442724458204335,0.9023668639053254,0.9228441754916792,338.0
3.0,0.8451327433628318,0.9052132701421801,0.8741418764302059,211.0
4.0,0.9011406844106464,0.8586956521739131,0.8794063079777366,276.0
5.0,0.84375,0.8526315789473684,0.8481675392670157,285.0
6.0,0.8910256410256411,0.8633540372670807,0.8769716088328077,322.0
accuracy,0.8839506172839506,0.8839506172839506,0.8839506172839506,0.8839506172839506
macro avg,0.8827236615725836,0.8844226062396418,0.8831396463497821,2025.0
weighted avg,0.8852744914887188,0.8839506172839506,0.8841998685862138,2025.0
