,precision,recall,f1-score,support
0.0,0.950381679389313,0.9431818181818182,0.9467680608365019,264.0
1.0,0.9215017064846417,0.9608540925266904,0.9407665505226481,281.0
2.0,0.9622641509433962,0.9770114942528736,0.9695817490494297,261.0
3.0,0.9233716475095786,0.8860294117647058,0.9043151969981238,272.0
4.0,0.9610894941634242,0.9320754716981132,0.946360153256705,265.0
5.0,0.9240506329113924,0.8938775510204081,0.9087136929460581,245.0
6.0,0.8957528957528957,0.943089430894309,0.9188118811881189,246.0
accuracy,0.9340239912758996,0.9340239912758996,0.9340239912758996,0.9340239912758996
macro avg,0.9340588867363773,0.9337313243341312,0.9336167549710838,1834.0
weighted avg,0.934344115469796,0.9340239912758996,0.9339066286805778,1834.0
