,precision,recall,f1-score,support
0.0,0.9587628865979382,0.9425675675675675,0.9505962521294719,1184.0
1.0,0.9831426851294401,0.9674170616113744,0.9752164825320991,1688.0
2.0,0.9422043010752689,0.9556918882072256,0.9489001692047377,1467.0
3.0,0.9472880061115355,0.9649805447470817,0.9560524286815728,1285.0
4.0,0.9678416821273964,0.9811912225705329,0.9744707347447074,1595.0
5.0,0.9557640750670241,0.9648173207036536,0.9602693602693602,1478.0
6.0,0.9667832167832168,0.9388794567062818,0.9526270456503015,1178.0
accuracy,0.9608101265822785,0.9608101265822785,0.9608101265822785,0.9608101265822785
macro avg,0.9602552646988315,0.9593635803019597,0.9597332104588929,9875.0
weighted avg,0.9609515263872491,0.9608101265822785,0.9608090025606709,9875.0
