,precision,recall,f1-score,support
0.0,0.9386189258312021,0.9483204134366925,0.9434447300771209,387.0
1.0,0.9189944134078212,0.9563953488372093,0.9373219373219374,344.0
2.0,0.9532710280373832,0.8986784140969163,0.9251700680272109,227.0
3.0,0.9541984732824428,0.959079283887468,0.9566326530612245,391.0
4.0,0.9683908045977011,0.9825072886297376,0.9753979739507959,343.0
5.0,0.9819004524886877,0.9730941704035875,0.9774774774774775,446.0
6.0,0.998,0.9822834645669292,0.9900793650793651,508.0
accuracy,0.9618291761148904,0.9618291761148904,0.9618291761148904,0.9618291761148904
macro avg,0.9590534425207483,0.9571940548369344,0.957932029285019,2646.0
weighted avg,0.9621819261957115,0.9618291761148904,0.9618615295722235,2646.0
