,precision,recall,f1-score,support
0.0,0.9495641344956414,0.994781474233529,0.9716470213443772,1533.0
1.0,0.8276269185360094,0.9092088197146563,0.8665018541409147,1542.0
2.0,0.6785478547854785,0.6627981947130883,0.67058056099152,1551.0
3.0,0.9514887922382067,0.9189014539579967,0.9349112426035502,3095.0
4.0,0.8607881136950905,0.8538929830182633,0.8573266848962521,3121.0
5.0,0.7291403286978508,0.7410857693543206,0.7350645212681216,3113.0
6.0,0.8957816377171216,0.9209183673469388,0.9081761006289308,1568.0
7.0,0.8241239892183289,0.783472133247918,0.8032840722495894,1561.0
8.0,0.6408163265306123,0.6093143596377749,0.6246684350132626,1546.0
accuracy,0.8255501878690285,0.8255501878690285,0.8255501878690285,0.8255501878690285
macro avg,0.8175420106571489,0.8215970616916096,0.8191289436818354,18630.0
weighted avg,0.82486563624902,0.8255501878690285,0.824850128294643,18630.0
