,precision,recall,f1-score,support
0.0,0.9090909090909091,0.9202453987730062,0.9146341463414633,489.0
1.0,0.8663883089770354,0.9367945823927766,0.9002169197396963,443.0
2.0,0.8651315789473685,0.9100346020761245,0.8870151770657672,289.0
3.0,0.9195402298850575,0.916030534351145,0.9177820267686424,524.0
4.0,0.9560975609756097,0.9245283018867925,0.9400479616306955,424.0
5.0,0.9355932203389831,0.9583333333333334,0.9468267581475129,576.0
6.0,0.978405315614618,0.8964992389649924,0.9356632247815727,657.0
accuracy,0.9232804232804233,0.9232804232804233,0.9232804232804233,0.9232804232804233
macro avg,0.9186067319756545,0.9232094273968814,0.9203123163536215,3402.0
weighted avg,0.9251372531821157,0.9232804232804233,0.9235745585862175,3402.0
