,precision,recall,f1-score,support
0.0,0.7857142857142857,0.7744458930899609,0.7800393959290873,767.0
1.0,0.6866295264623955,0.6904761904761905,0.6885474860335195,714.0
2.0,0.8249619482496194,0.9296740994854202,0.8741935483870967,583.0
3.0,0.7360496014171833,0.6362940275650842,0.6825462012320329,1306.0
4.0,0.7261785356068204,0.8246013667425968,0.7722666666666667,878.0
5.0,0.6164705882352941,0.6986666666666667,0.6549999999999999,750.0
6.0,0.8310439560439561,0.7228195937873357,0.7731629392971247,837.0
accuracy,0.7391602399314482,0.7391602399314482,0.7391602399314482,0.7391602399314482
macro avg,0.743864063104222,0.7538539768304651,0.7465366053636469,5835.0
weighted avg,0.7421853334987878,0.7391602399314482,0.7382023672235273,5835.0
