,precision,recall,f1-score,support
0.0,0.6678832116788321,0.6958174904942965,0.6815642458100559,526.0
1.0,0.728051391862955,0.6525911708253359,0.6882591093117408,521.0
2.0,0.7531328320802005,0.777490297542044,0.7651177593889242,773.0
3.0,0.8671586715867159,0.9233791748526523,0.8943862987630828,509.0
4.0,0.8490990990990991,0.7140151515151515,0.7757201646090535,528.0
5.0,0.7222222222222222,0.7935064935064935,0.7561881188118813,770.0
6.0,0.8818897637795275,0.8615384615384616,0.8715953307392996,780.0
accuracy,0.7798956206035852,0.7798956206035852,0.7798956206035852,0.7798956206035852
macro avg,0.7813481703299361,0.7740483200392051,0.7761187182048624,4407.0
weighted avg,0.7820481594560394,0.7798956206035852,0.7795447923079047,4407.0
