,precision,recall,f1-score,support
0.0,0.8391608391608392,0.8849557522123894,0.8614501076812635,1356.0
1.0,0.9479724560061209,0.9523443504996156,0.9501533742331288,1301.0
2.0,0.8782234957020058,0.8345813478556842,0.855846422338569,1469.0
3.0,0.810671256454389,0.8594890510948905,0.8343666961913198,1096.0
4.0,0.9394221808014911,0.8734835355285961,0.9052537045352491,1154.0
5.0,0.7973074046372476,0.8315132605304212,0.8140511645666285,1282.0
6.0,0.892679459843639,0.8638239339752407,0.8780146801817547,1454.0
accuracy,0.8710491659350307,0.8710491659350307,0.8710491659350307,0.8710491659350307
macro avg,0.872205298943676,0.8714558902424054,0.8713051642468449,9112.0
weighted avg,0.8729167580584768,0.8710491659350307,0.871476063688159,9112.0
