,precision,recall,f1-score,support
0.0,0.9626320064987814,0.9957983193277311,0.9789343246592318,1190.0
1.0,0.9341463414634147,0.9607023411371237,0.9472382522671063,1196.0
2.0,0.8231132075471698,0.8790931989924433,0.8501827040194884,1191.0
3.0,0.9831649831649831,0.963298969072165,0.9731305977921266,2425.0
4.0,0.9593564775613886,0.950902224087285,0.9551106427818756,2383.0
5.0,0.9117520447696944,0.8683886838868389,0.8895422091558169,2439.0
6.0,0.9599673202614379,0.9849119865884325,0.9722796855606123,1193.0
7.0,0.9229559748427673,0.9324861000794281,0.927696562623469,1259.0
8.0,0.875,0.8649093904448105,0.8699254349627173,1214.0
accuracy,0.9316770186335404,0.9316770186335404,0.9316770186335404,0.9316770186335404
macro avg,0.925787595123293,0.9333879126240286,0.9293378237580493,14490.0
weighted avg,0.932137773299418,0.9316770186335404,0.9316666198295933,14490.0
