,precision,recall,f1-score,support
0.0,0.9575191163976211,0.9399499582985822,0.9486531986531987,1199.0
1.0,0.9783001808318263,0.9753605769230769,0.9768281673186878,1664.0
2.0,0.9556010928961749,0.9595336076817559,0.9575633127994524,1458.0
3.0,0.9626239511823036,0.9707692307692307,0.9666794331673687,1300.0
4.0,0.9741324921135647,0.9729048519218652,0.9735182849936949,1587.0
5.0,0.9617962466487936,0.9742023082145281,0.9679595278246206,1473.0
6.0,0.9738837405223252,0.9681742043551089,0.9710205795884083,1194.0
accuracy,0.9666835443037974,0.9666835443037974,0.9666835443037974,0.9666835443037974
macro avg,0.9662652600846585,0.9658421054520211,0.9660317863350618,9875.0
weighted avg,0.9666962809039068,0.9666835443037974,0.9666698028943679,9875.0
