,precision,recall,f1-score,support
0.0,0.9622641509433962,0.9727520435967303,0.967479674796748,367.0
1.0,0.952513966480447,0.96875,0.9605633802816902,352.0
2.0,0.9273504273504274,0.9730941704035875,0.949671772428884,223.0
3.0,0.96,0.9365853658536586,0.9481481481481482,410.0
4.0,0.9731343283582089,0.978978978978979,0.9760479041916168,333.0
5.0,0.9781181619256017,0.9759825327510917,0.9770491803278689,458.0
6.0,0.9877800407331976,0.9642147117296223,0.9758551307847082,503.0
accuracy,0.9663643235071806,0.9663643235071806,0.9663643235071806,0.9663643235071806
macro avg,0.9630230108273256,0.9671939719019527,0.9649735987085235,2646.0
weighted avg,0.9666365135640577,0.9663643235071806,0.9663902131415812,2646.0
