,precision,recall,f1-score,support
0.0,0.8546617915904936,0.8854166666666666,0.8697674418604651,1056.0
1.0,0.8306828811973808,0.8489483747609943,0.8397163120567376,1046.0
2.0,0.9335288367546432,0.9086584205518554,0.9209257473481196,1051.0
3.0,0.8115079365079365,0.7895752895752896,0.8003913894324854,1036.0
4.0,0.8225659690627843,0.8734299516908213,0.8472352389878163,1035.0
5.0,0.8448448448448449,0.7962264150943397,0.8198154443904809,1060.0
6.0,0.8227969348659003,0.8165399239543726,0.8196564885496183,1052.0
accuracy,0.8455561613958561,0.8455561613958561,0.8455561613958561,0.8455561613958561
macro avg,0.8457984564034263,0.8455421488991913,0.8453582946608176,7336.0
weighted avg,0.8459312792118073,0.8455561613958561,0.8454317871171518,7336.0
