,precision,recall,f1-score,support
0.0,0.826722338204593,0.8780487804878049,0.8516129032258065,451.0
1.0,0.7428023032629558,0.8358531317494601,0.7865853658536587,463.0
2.0,0.8912732474964234,0.8874643874643875,0.8893647394718058,702.0
3.0,0.9354120267260579,0.9480812641083521,0.9417040358744396,443.0
4.0,0.8171806167400881,0.8153846153846154,0.8162816281628164,455.0
5.0,0.8549141965678627,0.7773049645390071,0.8142644873699851,705.0
6.0,0.9169139465875371,0.8853868194842407,0.9008746355685132,698.0
accuracy,0.8585652284911922,0.8585652284911922,0.8585652284911922,0.8585652284911922
macro avg,0.8550312393693597,0.8610748518882668,0.8572411136467178,3917.0
weighted avg,0.8607016115492309,0.8585652284911922,0.8588334130159332,3917.0
