,precision,recall,f1-score,support
0.0,0.9265658747300216,0.9907621247113164,0.9575892857142858,433.0
1.0,0.9546599496221663,0.9451371571072319,0.949874686716792,401.0
2.0,0.94,0.9038461538461539,0.9215686274509804,260.0
3.0,0.9336283185840708,0.9295154185022027,0.9315673289183224,454.0
4.0,0.9621621621621622,0.956989247311828,0.9595687331536389,372.0
5.0,0.9459962756052142,0.9825918762088974,0.9639468690702088,517.0
6.0,0.9945945945945946,0.9403747870528109,0.9667250437828372,587.0
accuracy,0.9527116402116402,0.9527116402116402,0.9527116402116402,0.9527116402116402
macro avg,0.9510867393283186,0.9498881092486345,0.9501200821152951,3024.0
weighted avg,0.9534128128416016,0.9527116402116402,0.9526663430214516,3024.0
