,precision,recall,f1-score,support
0.0,0.9430523917995444,0.9517241379310345,0.9473684210526316,435.0
1.0,0.9113924050632911,0.9302325581395349,0.9207161125319693,387.0
2.0,0.987012987012987,0.9712460063897763,0.9790660225442833,313.0
3.0,0.93296853625171,0.9266304347826086,0.9297886843899114,736.0
4.0,0.8913934426229508,0.919661733615222,0.9053069719042663,473.0
5.0,0.9206730769230769,0.8969555035128806,0.9086595492289441,427.0
6.0,0.9655913978494624,0.9532908704883227,0.9594017094017094,471.0
accuracy,0.9336829117828501,0.9336829117828501,0.9336829117828501,0.9336829117828501
macro avg,0.9360120339318604,0.9356773206941972,0.9357582101505307,3242.0
weighted avg,0.9340180781624076,0.9336829117828501,0.9337694527559484,3242.0
