,precision,recall,f1-score,support
0.0,0.9699157641395909,0.9664268585131894,0.9681681681681682,834.0
1.0,0.9926108374384236,0.9781553398058253,0.9853300733496332,1236.0
2.0,0.973384030418251,0.9606003752345216,0.9669499527856469,1066.0
3.0,0.9795037756202805,0.9837486457204767,0.9816216216216217,923.0
4.0,0.9812834224598931,0.990999099909991,0.9861173309449172,1111.0
5.0,0.9847182425978988,0.989443378119002,0.9870751555768311,1042.0
6.0,0.9801633605600933,0.997624703087886,0.9888169511477339,842.0
accuracy,0.9808619223135809,0.9808619223135809,0.9808619223135809,0.9808619223135809
macro avg,0.9802256333192044,0.9809997714844131,0.9805827505135075,7054.0
weighted avg,0.9808712708280741,0.9808619223135809,0.9808361453070469,7054.0
