,precision,recall,f1-score,support
0.0,0.9730769230769231,0.9806201550387597,0.9768339768339768,258.0
1.0,0.9655172413793104,0.9655172413793104,0.9655172413793104,261.0
2.0,0.9818181818181818,0.9700598802395209,0.9759036144578314,167.0
3.0,0.9895833333333334,0.9895833333333334,0.9895833333333334,288.0
4.0,0.9914893617021276,0.9831223628691983,0.9872881355932204,237.0
5.0,0.9712460063897763,0.9934640522875817,0.9822294022617124,306.0
6.0,0.9972826086956522,0.9839142091152815,0.9905533063427799,373.0
accuracy,0.982010582010582,0.982010582010582,0.982010582010582,0.982010582010582
macro avg,0.9814305223421865,0.9808973191804267,0.9811298586003092,1890.0
weighted avg,0.9821101334601252,0.982010582010582,0.9820237767889725,1890.0
