,precision,recall,f1-score,support
0.0,0.7613814756671899,0.7531055900621118,0.7572209211553473,644.0
1.0,0.7858136300417247,0.8382789317507419,0.8111988513998565,674.0
2.0,0.8740629685157422,0.9066874027993779,0.8900763358778626,643.0
3.0,0.7222222222222222,0.7541984732824427,0.7378640776699028,655.0
4.0,0.7287630402384501,0.7442922374429224,0.7364457831325302,657.0
5.0,0.7118353344768439,0.6316590563165906,0.6693548387096774,657.0
6.0,0.7067307692307693,0.6732824427480916,0.689601250977326,655.0
accuracy,0.7572519083969466,0.7572519083969466,0.7572519083969466,0.7572519083969466
macro avg,0.7558299200561346,0.7573577334860399,0.7559660084175003,4585.0
weighted avg,0.7556004116298958,0.7572519083969466,0.7557945870995154,4585.0
