,precision,recall,f1-score,support
0.0,0.9522184300341296,0.9858657243816255,0.9687499999999999,283.0
1.0,0.8905775075987842,0.948220064724919,0.9184952978056427,309.0
2.0,0.9741784037558685,0.9764705882352941,0.9753231492361927,425.0
3.0,0.976271186440678,0.9896907216494846,0.9829351535836178,291.0
4.0,0.9326241134751773,0.9228070175438596,0.9276895943562611,285.0
5.0,0.9559585492227979,0.8978102189781022,0.9259723964868256,411.0
6.0,0.9702517162471396,0.954954954954955,0.9625425652667423,444.0
accuracy,0.9522058823529411,0.9522058823529411,0.9522058823529411,0.9522058823529411
macro avg,0.9502971295392248,0.9536884700668915,0.9516725938193259,2448.0
weighted avg,0.9527269609815726,0.9522058823529411,0.9521457734747596,2448.0
