,precision,recall,f1-score,support
0.0,0.5078416728902165,0.5037037037037037,0.5057642246188174,1350.0
1.0,0.7561643835616438,0.5664443304258594,0.6476972719272515,1949.0
2.0,0.3871559633027523,0.375,0.3809810412278062,1688.0
3.0,0.5766470971950424,0.5893333333333334,0.5829212001318825,1500.0
4.0,0.6913849509269356,0.7044444444444444,0.697853604843148,1800.0
5.0,0.6046626984126984,0.7392359005457854,0.6652114597544339,1649.0
6.0,0.6283185840707964,0.6837037037037037,0.6548421426037603,1350.0
accuracy,0.5946305156831473,0.5946305156831473,0.5946305156831473,0.5946305156831473
macro avg,0.5931679071942979,0.5945522023081187,0.590752992158157,11286.0
weighted avg,0.5996502165211451,0.5946305156831473,0.5936318059879302,11286.0
