,precision,recall,f1-score,support
0.0,0.4344059405940594,0.52,0.4733648010788941,1350.0
1.0,0.7635765222161273,0.7142124166239097,0.7380699893955461,1949.0
2.0,0.41161223431829963,0.4706579727326615,0.4391592920353982,1687.0
3.0,0.699630314232902,0.5046666666666667,0.5863671572424478,1500.0
4.0,0.7253613666228647,0.6133333333333333,0.6646598434677905,1800.0
5.0,0.6285714285714286,0.7733333333333333,0.6934782608695652,1650.0
6.0,0.809190031152648,0.7696296296296297,0.7889141989369781,1350.0
accuracy,0.6259082048555733,0.6259082048555733,0.6259082048555733,0.6259082048555733
macro avg,0.6389068339583328,0.6236904789027905,0.626287649003803,11286.0
weighted avg,0.6427160935110424,0.6259082048555733,0.6294182500050984,11286.0
