,precision,recall,f1-score,support
0.0,0.9767441860465116,0.9655172413793104,0.9710982658959537,348.0
1.0,0.9840637450199203,0.9959677419354839,0.9899799599198397,496.0
2.0,0.9716981132075472,0.9809523809523809,0.976303317535545,420.0
3.0,0.991869918699187,0.991869918699187,0.991869918699187,369.0
4.0,0.9879227053140096,0.9714964370546318,0.9796407185628744,421.0
5.0,0.9819004524886877,0.9954128440366973,0.9886104783599088,436.0
6.0,0.9938837920489296,0.9789156626506024,0.9863429438543247,332.0
accuracy,0.9836995038979447,0.9836995038979447,0.9836995038979447,0.9836995038979447
macro avg,0.9840118446892562,0.9828760323868991,0.9834065146896619,2822.0
weighted avg,0.9837382271451974,0.9836995038979447,0.9836812255338367,2822.0
