,precision,recall,f1-score,support
0.0,0.9682539682539683,1.0,0.9838709677419354,366.0
1.0,0.9588235294117647,0.9969418960244648,0.9775112443778111,327.0
2.0,0.9402173913043478,0.969187675070028,0.9544827586206895,357.0
3.0,0.9926686217008798,0.976911976911977,0.9847272727272728,693.0
4.0,0.9865871833084948,0.9692532942898975,0.9778434268833087,683.0
5.0,0.9743975903614458,0.9390420899854862,0.9563932002956393,689.0
6.0,0.9903846153846154,0.9967741935483871,0.9935691318327974,310.0
7.0,0.9722222222222222,0.9887005649717514,0.9803921568627451,354.0
8.0,0.9424657534246575,0.9529085872576177,0.9476584022038568,361.0
accuracy,0.9727053140096619,0.9727053140096619,0.9727053140096619,0.9727053140096619
macro avg,0.9695578750413775,0.9766355864510677,0.9729387290606729,4140.0
weighted avg,0.9729730025154343,0.9727053140096619,0.9726814514712186,4140.0
