,precision,recall,f1-score,support
0.0,0.3180473372781065,0.15579710144927536,0.20914396887159534,1380.0
1.0,0.4150675195451315,0.42318840579710143,0.4190886257624686,1380.0
2.0,0.10376398779247202,0.07391304347826087,0.08633093525179857,1380.0
3.0,0.655359565807327,0.35,0.4563060935285781,2760.0
4.0,0.3771697558105325,0.4644927536231884,0.4163013476213671,2760.0
5.0,0.34755927475592746,0.4514492753623188,0.39275019700551617,2760.0
6.0,0.40532395781014563,0.5847826086956521,0.4787896766538119,1380.0
7.0,0.18194254445964433,0.1927536231884058,0.18719211822660098,1380.0
8.0,0.229943145925458,0.263768115942029,0.24569692878839017,1380.0
accuracy,0.3521739130434783,0.3521739130434783,0.3521739130434783,0.3521739130434783
macro avg,0.33713078768719384,0.3289049919484702,0.32128887685668084,16560.0
weighted avg,0.3678554737965443,0.3521739130434783,0.34641312748879904,16560.0
