,precision,recall,f1-score,support
0.0,0.8739669421487604,0.9195652173913044,0.8961864406779662,460.0
1.0,0.8049792531120332,0.841648590021692,0.8229056203605515,461.0
2.0,0.9146706586826348,0.9025110782865583,0.908550185873606,677.0
3.0,0.9470198675496688,0.959731543624161,0.9533333333333331,447.0
4.0,0.8820754716981132,0.8077753779697624,0.8432919954904171,463.0
5.0,0.8558951965065502,0.8246844319775596,0.84,713.0
6.0,0.8817802503477051,0.9109195402298851,0.8961130742049469,696.0
accuracy,0.8800102118968598,0.8800102118968598,0.8800102118968598,0.8800102118968598
macro avg,0.8800553771493522,0.8809765399287033,0.8800543785629743,3917.0
weighted avg,0.8802765939605112,0.8800102118968598,0.8797275014279337,3917.0
