,precision,recall,f1-score,support
0.0,0.9589235127478754,0.9948567229977957,0.976559682654165,1361.0
1.0,0.8602375960866527,0.8818051575931232,0.8708878669968164,1396.0
2.0,0.8361375274323336,0.8410596026490066,0.8385913426265591,1359.0
3.0,0.980201718341427,0.9618768328445748,0.9709528214616098,2728.0
4.0,0.9266521423384169,0.9146953405017921,0.9206349206349207,2790.0
5.0,0.8590021691973969,0.8618063112078346,0.8604019554589897,2757.0
6.0,0.9490538573508006,0.9532163742690059,0.9511305616338439,1368.0
7.0,0.8649609097370291,0.8724014336917563,0.8686652391149178,1395.0
8.0,0.8046647230320699,0.7852062588904695,0.7948164146868251,1406.0
accuracy,0.9000603864734299,0.9000603864734299,0.9000603864734299,0.9000603864734299
macro avg,0.8933149062515557,0.8963248927383732,0.8947378672520718,16560.0
weighted avg,0.900132909210527,0.9000603864734299,0.9000246520349389,16560.0
