,precision,recall,f1-score,support
0.0,0.9313367421475529,0.9536275243081526,0.942350332594235,1337.0
1.0,0.974768280123584,0.9643402954661233,0.9695262483994879,1963.0
2.0,0.9438135086670651,0.9393218322427127,0.9415623136553368,1681.0
3.0,0.961564396493594,0.9538461538461539,0.9576897246474143,1495.0
4.0,0.9334433443344334,0.959841628959276,0.9464584495259342,1768.0
5.0,0.9508393285371702,0.9395734597156398,0.9451728247914182,1688.0
6.0,0.9639909977494373,0.94903988183161,0.9564570152586528,1354.0
accuracy,0.9517100832890306,0.9517100832890306,0.9517100832890306,0.9517100832890306
macro avg,0.9513937997218339,0.9513701109099527,0.951316701267497,11286.0
weighted avg,0.9519178689764215,0.9517100832890306,0.9517497672832868,11286.0
