,precision,recall,f1-score,support
0.0,0.1085814360770578,0.19076923076923077,0.13839285714285715,325.0
1.0,0.1256637168141593,0.21385542168674698,0.15830546265328874,332.0
2.0,0.12551440329218108,0.1742857142857143,0.145933014354067,350.0
3.0,0.28743961352657005,0.17372262773722627,0.2165605095541401,685.0
4.0,0.29362880886426596,0.15121255349500715,0.19962335216572508,701.0
5.0,0.2865013774104683,0.14857142857142858,0.19567262464722485,700.0
6.0,0.1719077568134172,0.21808510638297873,0.19226260257913247,376.0
7.0,0.11946902654867257,0.1641337386018237,0.1382842509603073,329.0
8.0,0.12195121951219512,0.1608187134502924,0.13871374527112232,342.0
accuracy,0.17246376811594202,0.17246376811594202,0.17246376811594202,0.17246376811594202
macro avg,0.18229526209544306,0.17727272610893874,0.16930537992531833,4140.0
weighted avg,0.2101135748058009,0.17246376811594202,0.1785238554059129,4140.0
