,precision,recall,f1-score,support
0.0,0.9587020648967551,0.9730538922155688,0.9658246656760772,334.0
1.0,0.9297658862876255,0.9423728813559322,0.9360269360269361,295.0
2.0,0.9398496240601504,0.9765625,0.9578544061302682,256.0
3.0,0.952054794520548,0.9297658862876255,0.9407783417935702,598.0
4.0,0.941320293398533,0.9529702970297029,0.9471094710947109,404.0
5.0,0.9319526627218935,0.9210526315789473,0.9264705882352942,342.0
6.0,0.9721448467966574,0.9561643835616438,0.9640883977900552,365.0
accuracy,0.9475713184271396,0.9475713184271396,0.9475713184271396,0.9475713184271396
macro avg,0.9465414532403089,0.9502774960042029,0.9483075438209875,2594.0
weighted avg,0.9476760891587227,0.9475713184271396,0.947527753861898,2594.0
