,precision,recall,f1-score,support
0.0,0.9348837209302325,1.0,0.9663461538461539,201.0
1.0,0.9669811320754716,0.9624413145539906,0.9647058823529412,213.0
2.0,0.9927007299270073,0.9577464788732394,0.974910394265233,142.0
3.0,0.9864253393665159,0.9775784753363229,0.9819819819819819,223.0
4.0,0.968421052631579,0.9735449735449735,0.9709762532981532,189.0
5.0,1.0,0.9754098360655737,0.9875518672199171,244.0
6.0,1.0,0.9966666666666667,0.9983305509181971,300.0
accuracy,0.9794973544973545,0.9794973544973545,0.9794973544973545,0.9794973544973545
macro avg,0.9784874249901152,0.9776268207201096,0.9778290119832255,1512.0
weighted avg,0.9800572369806803,0.9794973544973545,0.979572434247598,1512.0
