,precision,recall,f1-score,support
0.0,0.8886198547215496,0.9076669414674361,0.8980424143556279,1213.0
1.0,0.9254237288135593,0.9612676056338029,0.9430051813471502,1136.0
2.0,0.9267900241351569,0.9128367670364501,0.9197604790419163,1262.0
3.0,0.8885630498533724,0.926605504587156,0.907185628742515,981.0
4.0,0.9106796116504854,0.916911045943304,0.9137847053093033,1023.0
5.0,0.9007029876977153,0.8708581138487681,0.8855291576673866,1177.0
6.0,0.9486768243785084,0.904434250764526,0.9260273972602739,1308.0
accuracy,0.9135802469135802,0.9135802469135802,0.9135802469135802,0.9135802469135802
macro avg,0.9127794401786211,0.9143686041830632,0.9133335662463106,8100.0
weighted avg,0.9139615490864095,0.9135802469135802,0.9135283418140018,8100.0
