,precision,recall,f1-score,support
0.0,0.9512367491166078,0.9933579335793358,0.971841155234657,1355.0
1.0,0.9030803906836965,0.8684971098265896,0.885451197053407,1384.0
2.0,0.7922912205567452,0.8114035087719298,0.8017334777898157,1368.0
3.0,0.9652650822669104,0.9554831704668838,0.9603492178974172,2763.0
4.0,0.9271988174427199,0.9160277473530486,0.9215794306703399,2739.0
5.0,0.8408835642081617,0.8152450090744101,0.8278658311831919,2755.0
6.0,0.930672268907563,0.9452347083926032,0.9378969654199012,1406.0
7.0,0.8540972684876749,0.9131054131054132,0.8826161790017213,1404.0
8.0,0.7776967930029155,0.7698412698412699,0.7737490935460479,1386.0
accuracy,0.8895531400966183,0.8895531400966183,0.8895531400966183,0.8895531400966183
macro avg,0.8824913505192217,0.8875773189346092,0.8847869497551666,16560.0
weighted avg,0.8895814117328626,0.8895531400966183,0.8893595668237491,16560.0
