,precision,recall,f1-score,support
0.0,0.5972006220839814,0.8609865470852018,0.7052341597796145,446.0
1.0,0.5539714867617108,0.576271186440678,0.564901349948079,472.0
2.0,0.8089887640449438,0.6447761194029851,0.7176079734219268,670.0
3.0,0.9089026915113871,0.9440860215053763,0.9261603375527425,465.0
4.0,0.8497267759562842,0.6645299145299145,0.7458033573141486,468.0
5.0,0.6538461538461539,0.5977496483825597,0.6245407788390889,711.0
6.0,0.8,0.8759124087591241,0.8362369337979094,685.0
accuracy,0.7309165177431708,0.7309165177431708,0.7309165177431708,0.7309165177431708
macro avg,0.7389480706006373,0.737758835157977,0.7314978415219299,3917.0
weighted avg,0.7411399002287585,0.7309165177431708,0.7297770069494764,3917.0
