,precision,recall,f1-score,support
0.0,0.8980477223427332,0.9275578790141897,0.9125642909625277,1339.0
1.0,0.9587737843551797,0.937952430196484,0.9482488238369053,1934.0
2.0,0.9033816425120773,0.896345116836429,0.8998496240601503,1669.0
3.0,0.908327953518399,0.93364299933643,0.9208115183246073,1507.0
4.0,0.9626532887402452,0.9509911894273128,0.956786703601108,1816.0
5.0,0.957983193277311,0.9614457831325302,0.9597113650030066,1660.0
6.0,0.937592867756315,0.9272593681116826,0.9323974879940895,1361.0
accuracy,0.9342548289916711,0.9342548289916711,0.9342548289916711,0.9342548289916711
macro avg,0.9323943503574659,0.9335992522935798,0.9329099733974849,11286.0
weighted avg,0.9345953351651327,0.9342548289916711,0.9343423083798983,11286.0
