,precision,recall,f1-score,support
0.0,0.9537037037037037,0.9342403628117913,0.9438717067583048,441.0
1.0,0.9002375296912114,0.9475,0.92326431181486,400.0
2.0,0.9015748031496063,0.8740458015267175,0.8875968992248062,262.0
3.0,0.9370786516853933,0.9287305122494433,0.9328859060402686,449.0
4.0,0.9546666666666667,0.9572192513368984,0.9559412550066756,374.0
5.0,0.9652509652509652,0.9652509652509652,0.9652509652509652,518.0
6.0,0.9568221070811744,0.9551724137931035,0.9559965487489215,580.0
accuracy,0.9421296296296297,0.9421296296296297,0.9421296296296297,0.9421296296296297
macro avg,0.9384763467469602,0.9374513295669884,0.9378296561206859,3024.0
weighted avg,0.9423417373287603,0.9421296296296297,0.9421194889094601,3024.0
