,precision,recall,f1-score,support
0.0,0.8529121421520237,0.8205128205128205,0.8363988383349469,1053.0
1.0,0.8321100917431192,0.8788759689922481,0.8548539114043355,1032.0
2.0,0.9123951537744641,0.9431599229287091,0.9275225011842729,1038.0
3.0,0.8399228543876567,0.8295238095238096,0.8346909439386679,1050.0
4.0,0.8192660550458716,0.8424528301886792,0.8306976744186046,1060.0
5.0,0.859375,0.8388941849380362,0.8490110950313555,1049.0
6.0,0.848364717542121,0.8121442125237192,0.8298594280174504,1054.0
accuracy,0.8519629225736096,0.8519629225736096,0.8519629225736096,0.8519629225736096
macro avg,0.8520494306636079,0.852223392801146,0.8518620560470904,7336.0
weighted avg,0.8519522999901762,0.8519629225736096,0.8516841700385572,7336.0
