,precision,recall,f1-score,support
0.0,0.6507276507276507,0.855191256830601,0.7390791027154663,366.0
1.0,0.7865168539325843,0.8562691131498471,0.8199121522693996,327.0
2.0,0.7946666666666666,0.834733893557423,0.8142076502732241,357.0
3.0,0.8831615120274914,0.7417027417027418,0.8062745098039216,693.0
4.0,0.9293924466338259,0.828696925329429,0.8761609907120742,683.0
5.0,0.9018691588785047,0.8403483309143687,0.8700225394440271,689.0
6.0,0.7051671732522796,0.7483870967741936,0.7261345852895149,310.0
7.0,0.8253968253968254,0.8813559322033898,0.8524590163934426,354.0
8.0,0.7912371134020618,0.850415512465374,0.8197596795727636,361.0
accuracy,0.8214975845410628,0.8214975845410628,0.8214975845410628,0.8214975845410628
macro avg,0.8075706001019878,0.8263445336585964,0.8137789140526484,4140.0
weighted avg,0.8318058088387311,0.8214975845410628,0.8233583419636933,4140.0
