,precision,recall,f1-score,support
0.0,0.9283667621776505,0.9310344827586207,0.9296987087517934,348.0
1.0,0.9178356713426854,0.9233870967741935,0.9206030150753769,496.0
2.0,0.930622009569378,0.9261904761904762,0.9284009546539379,420.0
3.0,0.9506849315068493,0.940379403794038,0.9455040871934606,369.0
4.0,0.8680555555555556,0.8907363420427553,0.8792497069167645,421.0
5.0,0.8926014319809069,0.8577981651376146,0.8748538011695906,436.0
6.0,0.9352941176470588,0.9578313253012049,0.9464285714285714,332.0
accuracy,0.9160170092133239,0.9160170092133239,0.9160170092133239,0.9160170092133239
macro avg,0.9176372113971549,0.9181938988569861,0.9178198350270707,2822.0
weighted avg,0.9160614352446309,0.9160170092133239,0.9159420003147545,2822.0
