,precision,recall,f1-score,support
0.0,0.5555555555555556,0.7352941176470589,0.6329113924050633,102.0
1.0,0.8604651162790697,0.888,0.8740157480314961,125.0
2.0,0.8041958041958042,0.6534090909090909,0.7210031347962383,176.0
3.0,0.9615384615384616,0.9689922480620154,0.9652509652509652,129.0
4.0,0.9391304347826087,0.8780487804878049,0.907563025210084,123.0
5.0,0.8888888888888888,0.9056603773584906,0.897196261682243,159.0
6.0,0.9156626506024096,0.9156626506024096,0.9156626506024096,166.0
accuracy,0.8469387755102041,0.8469387755102041,0.8469387755102041,0.8469387755102041
macro avg,0.8464909874061142,0.8492953235809814,0.8448004539969285,980.0
weighted avg,0.8557633735612935,0.8469387755102041,0.8484768515092682,980.0
