,precision,recall,f1-score,support
0.0,0.9102950030102348,0.968609865470852,0.9385474860335196,1561.0
1.0,0.8855534709193246,0.9123711340206185,0.8987622976832751,1552.0
2.0,0.6705006765899865,0.6344430217669654,0.6519736842105263,1562.0
3.0,0.9417209461775797,0.8807310035267714,0.9102054340622929,3119.0
4.0,0.9000651041666666,0.8986025349366266,0.8993332249146203,3077.0
5.0,0.7266424562561902,0.7059012187299551,0.7161216853749797,3118.0
6.0,0.863607793840352,0.8807692307692307,0.8721040939384321,1560.0
7.0,0.7974217311233885,0.8435064935064935,0.8198169769643421,1540.0
8.0,0.628174123337364,0.6742375081116159,0.6503912363067292,1541.0
accuracy,0.82361782071927,0.82361782071927,0.82361782071927,0.82361782071927
macro avg,0.8137757006023429,0.8221302234265699,0.817472902165413,18630.0
weighted avg,0.8243877953321889,0.82361782071927,0.8235445265463813,18630.0
