,precision,recall,f1-score,support
0.0,0.9510403916768666,0.9487179487179487,0.949877750611247,819.0
1.0,0.9551495016611296,0.9519867549668874,0.9535655058043118,1208.0
2.0,0.9357884796978282,0.9429115128449096,0.9393364928909952,1051.0
3.0,0.9453961456102784,0.9577006507592191,0.951508620689655,922.0
4.0,0.9615062761506277,0.9598997493734336,0.9607023411371237,1197.0
5.0,0.9615004935834156,0.9615004935834156,0.9615004935834156,1013.0
6.0,0.96875,0.9549763033175356,0.9618138424821002,844.0
accuracy,0.9540686135525943,0.9540686135525943,0.9540686135525943,0.9540686135525943
macro avg,0.9541616126257352,0.9539562019376214,0.9540435781712641,7054.0
weighted avg,0.9541309370225961,0.9540686135525943,0.9540859365555071,7054.0
