,precision,recall,f1-score,support
0.0,0.9582875960482986,0.9977142857142857,0.9776035834266517,875.0
1.0,0.9429223744292238,0.9775147928994082,0.9599070307960488,845.0
2.0,0.9291617473435655,0.9302600472813238,0.9297105729474306,846.0
3.0,0.992294013040901,0.9738219895287958,0.9829712272460365,1719.0
4.0,0.9837642814191221,0.9533799533799534,0.96833382657591,1716.0
5.0,0.9503252513305737,0.9214449541284404,0.9356622998544396,1744.0
6.0,0.9842873176206509,0.9943310657596371,0.9892836999435983,882.0
7.0,0.9254727474972191,0.9742388758782201,0.9492298916143753,854.0
8.0,0.9073446327683616,0.9240506329113924,0.9156214367160775,869.0
accuracy,0.9579710144927536,0.9579710144927536,0.9579710144927536,0.9579710144927536
macro avg,0.9526511068331018,0.9607507330534951,0.956480396568952,10350.0
weighted avg,0.9584134948039033,0.9579710144927536,0.9579815205329516,10350.0
