,precision,recall,f1-score,support
0.0,0.4794520547945205,0.6076388888888888,0.5359877488514548,288.0
1.0,0.48616600790513836,0.4270833333333333,0.4547134935304991,288.0
2.0,0.5672043010752689,0.48842592592592593,0.5248756218905473,432.0
3.0,0.8493150684931506,0.8611111111111112,0.8551724137931035,288.0
4.0,0.6117021276595744,0.3993055555555556,0.4831932773109244,288.0
5.0,0.5234375,0.6203703703703703,0.5677966101694916,432.0
6.0,0.7060085836909872,0.7615740740740741,0.732739420935412,432.0
accuracy,0.6000816993464052,0.6000816993464052,0.6000816993464052,0.6000816993464052
macro avg,0.6033265205169486,0.5950727513227514,0.5934969409259191,2448.0
weighted avg,0.6025424512943257,0.6000816993464052,0.5961393427034304,2448.0
