,precision,recall,f1-score,support
0.0,0.5417322834645669,0.5251908396946565,0.5333333333333334,655.0
1.0,0.5191570881226054,0.41374045801526715,0.4604927782497876,655.0
2.0,0.7805255023183926,0.7709923664122137,0.7757296466973886,655.0
3.0,0.5477099236641222,0.4381679389312977,0.4868532654792197,655.0
4.0,0.5977011494252874,0.6351145038167939,0.615840118430792,655.0
5.0,0.40415140415140416,0.5053435114503817,0.4491180461329715,655.0
6.0,0.3463611859838275,0.39236641221374047,0.3679312813171081,655.0
accuracy,0.5258451472191931,0.5258451472191931,0.5258451472191931,0.5258451472191931
macro avg,0.5339055053043151,0.525845147219193,0.5270426385200859,4585.0
weighted avg,0.5339055053043151,0.5258451472191931,0.5270426385200859,4585.0
