,precision,recall,f1-score,support
0.0,0.9307692307692308,0.9166666666666666,0.9236641221374045,264.0
1.0,0.9061371841155235,0.8932384341637011,0.8996415770609318,281.0
2.0,0.9386973180076629,0.9386973180076629,0.9386973180076629,261.0
3.0,0.9496124031007752,0.9007352941176471,0.9245283018867925,272.0
4.0,0.8631578947368421,0.9283018867924528,0.8945454545454546,265.0
5.0,0.9311740890688259,0.9387755102040817,0.9349593495934959,245.0
6.0,0.9349593495934959,0.9349593495934959,0.9349593495934959,246.0
accuracy,0.920937840785169,0.920937840785169,0.920937840785169,0.920937840785169
macro avg,0.9220724956274794,0.921624922792244,0.9215707818321768,1834.0
weighted avg,0.9217648272792123,0.920937840785169,0.921067554861808,1834.0
