,precision,recall,f1-score,support
0.0,0.7230215827338129,0.6504854368932039,0.6848381601362862,309.0
1.0,0.797945205479452,0.8204225352112676,0.8090277777777779,284.0
2.0,0.7638483965014577,0.7751479289940828,0.7694566813509544,338.0
3.0,0.6730769230769231,0.6635071090047393,0.6682577565632458,211.0
4.0,0.8122448979591836,0.7210144927536232,0.7639155470249521,276.0
5.0,0.7009646302250804,0.7649122807017544,0.7315436241610739,285.0
6.0,0.7471264367816092,0.8074534161490683,0.7761194029850745,322.0
accuracy,0.7471604938271605,0.7471604938271605,0.7471604938271605,0.7471604938271605
macro avg,0.7454611532510741,0.7432775999582485,0.7433084214284806,2025.0
weighted avg,0.7480292939763935,0.7471604938271605,0.7465178750263979,2025.0
