,precision,recall,f1-score,support
0.0,0.6699507389162561,0.8369230769230769,0.7441860465116279,325.0
1.0,0.8186813186813187,0.8975903614457831,0.8563218390804598,332.0
2.0,0.8982558139534884,0.8828571428571429,0.8904899135446686,350.0
3.0,0.9036334913112164,0.8350364963503649,0.8679817905918057,685.0
4.0,0.897841726618705,0.8901569186875892,0.8939828080229226,701.0
5.0,0.9503759398496241,0.9028571428571428,0.9260073260073259,700.0
6.0,0.8872832369942196,0.8164893617021277,0.850415512465374,376.0
7.0,0.8037383177570093,0.78419452887538,0.7938461538461539,329.0
8.0,0.8715846994535519,0.9327485380116959,0.9011299435028249,342.0
accuracy,0.8673913043478261,0.8673913043478261,0.8673913043478261,0.8673913043478261
macro avg,0.8557050315039321,0.8643170630789226,0.8582623703970182,4140.0
weighted avg,0.8728732472225439,0.8673913043478261,0.8686964846851548,4140.0
