,precision,recall,f1-score,support
0.0,0.9425287356321839,0.9425287356321839,0.9425287356321839,87.0
1.0,0.8823529411764706,0.9493670886075949,0.9146341463414634,79.0
2.0,0.9852941176470589,0.9852941176470589,0.9852941176470589,68.0
3.0,0.9453125,0.9236641221374046,0.9343629343629344,131.0
4.0,0.9354838709677419,0.8877551020408163,0.9109947643979057,98.0
5.0,0.925,0.9024390243902439,0.9135802469135802,82.0
6.0,0.9444444444444444,0.9807692307692307,0.9622641509433962,104.0
accuracy,0.9368258859784283,0.9368258859784283,0.9368258859784283,0.9368258859784283
macro avg,0.9372023728382713,0.9388310601749332,0.9376655851769318,649.0
weighted avg,0.9372749790909123,0.9368258859784283,0.936709061353685,649.0
