,precision,recall,f1-score,support
0.0,0.5112219451371571,0.7118055555555556,0.5950653120464442,288.0
1.0,0.3103448275862069,0.21875,0.25661914460285135,288.0
2.0,0.6586826347305389,0.5092592592592593,0.5744125326370758,432.0
3.0,0.8981132075471698,0.8263888888888888,0.8607594936708861,288.0
4.0,0.6533333333333333,0.5104166666666666,0.5730994152046783,288.0
5.0,0.4749536178107607,0.5925925925925926,0.5272914521112255,432.0
6.0,0.7193347193347194,0.8009259259259259,0.7579408543263965,432.0
accuracy,0.6025326797385621,0.6025326797385621,0.6025326797385621,0.6025326797385621
macro avg,0.6037120407828408,0.5957341269841269,0.5921697435142226,2448.0
weighted avg,0.6061729142844583,0.6025326797385621,0.5970600734278714,2448.0
