,precision,recall,f1-score,support
0.0,0.8777777777777778,0.5851851851851851,0.7022222222222222,270.0
1.0,0.7147766323024055,0.8253968253968254,0.7661141804788214,252.0
2.0,0.698019801980198,0.8703703703703703,0.7747252747252746,162.0
3.0,0.993006993006993,0.9861111111111112,0.9895470383275262,288.0
4.0,0.9354838709677419,0.9914529914529915,0.962655601659751,234.0
5.0,0.9071207430340558,0.904320987654321,0.9057187017001546,324.0
6.0,0.9777777777777777,0.9777777777777777,0.9777777777777777,360.0
accuracy,0.8825396825396825,0.8825396825396825,0.8825396825396825,0.8825396825396825
macro avg,0.8719947995495642,0.8772307498497975,0.8683943995559326,1890.0
weighted avg,0.8894176083579355,0.8825396825396825,0.8803545424146649,1890.0
