,precision,recall,f1-score,support
0.0,0.592797783933518,0.5035294117647059,0.544529262086514,425.0
1.0,0.3870967741935484,0.42748091603053434,0.4062877871825877,393.0
2.0,0.5858895705521472,0.5823170731707317,0.5840978593272171,328.0
3.0,0.4907692307692308,0.44305555555555554,0.4656934306569343,720.0
4.0,0.495,0.604887983706721,0.5444546287809349,491.0
5.0,0.4028776978417266,0.5258215962441315,0.45621181262729127,426.0
6.0,0.4267515923566879,0.2925764192139738,0.3471502590673575,458.0
accuracy,0.4773218142548596,0.4773218142548596,0.4773218142548596,0.4773218142548596
macro avg,0.4830260928066942,0.48280985081233624,0.4783464342469767,3241.0
weighted avg,0.4812455551696078,0.4773218142548596,0.4747447325656773,3241.0
