,precision,recall,f1-score,support
0.0,0.9341317365269461,0.9322709163346613,0.9332003988035893,502.0
1.0,0.8948497854077253,0.8853503184713376,0.8900747065101388,471.0
2.0,0.9517766497461929,0.9445843828715366,0.9481668773704172,397.0
3.0,0.8661327231121282,0.8751445086705202,0.8706152961472111,865.0
4.0,0.9006849315068494,0.8885135135135135,0.8945578231292517,592.0
5.0,0.8535645472061657,0.8618677042801557,0.8576960309777347,514.0
6.0,0.927536231884058,0.9326047358834244,0.9300635785649409,549.0
accuracy,0.8992287917737789,0.8992287917737789,0.8992287917737789,0.8992287917737789
macro avg,0.9040966579128665,0.9029051542893072,0.9034821016433262,3890.0
weighted avg,0.8993890910347474,0.8992287917737789,0.8992892453203846,3890.0
