,precision,recall,f1-score,support
0.0,0.9395017793594306,0.96,0.9496402877697842,275.0
1.0,0.9285714285714286,0.931740614334471,0.9301533219761499,293.0
2.0,0.9630484988452656,0.9564220183486238,0.9597238204833141,436.0
3.0,0.9827586206896551,0.986159169550173,0.9844559585492229,289.0
4.0,0.9405594405594405,0.9180887372013652,0.929188255613126,293.0
5.0,0.9522673031026253,0.9279069767441861,0.9399293286219083,430.0
6.0,0.9303370786516854,0.9583333333333334,0.944127708095781,432.0
accuracy,0.9481209150326797,0.9481209150326797,0.9481209150326797,0.9481209150326797
macro avg,0.9481491642542189,0.9483786927874502,0.9481740973013266,2448.0
weighted avg,0.9482456205746287,0.9481209150326797,0.9480875409830869,2448.0
