,precision,recall,f1-score,support
0.0,0.9060402684563759,0.916289592760181,0.9111361079865017,442.0
1.0,0.812987012987013,0.839142091152815,0.8258575197889182,373.0
2.0,0.9678456591639871,0.9616613418530351,0.9647435897435898,313.0
3.0,0.8954154727793696,0.8815232722143864,0.8884150675195451,709.0
4.0,0.8969465648854962,0.93812375249501,0.9170731707317074,501.0
5.0,0.9211195928753181,0.8246013667425968,0.8701923076923076,439.0
6.0,0.9028925619834711,0.9397849462365592,0.9209694415173869,465.0
accuracy,0.8985194324491055,0.8985194324491055,0.8985194324491055,0.8985194324491055
macro avg,0.9004638761615757,0.9001609090649405,0.8997696007114223,3242.0
weighted avg,0.8991628586128894,0.8985194324491055,0.8983149022182277,3242.0
